date_identified,implant_type,url,hash,c2
2019-09-18 04:02:02,Revenge,https://t.co/1xqDGC93Re,2fc5217c461e357cef6f9aa68cb752a6834c01a34c25fc133b5a7aa8a540055d,winuptade.homesecuritypc.com:443
2019-09-18 03:47:02,Revenge,https://t.co/0dAqYpPxG9,91f9b17f5c1ea13cc7f34285d5861baed6154726387359124a07f13b45864b37,127.0.0.1:443
2019-09-17 23:32:03,njRat,https://t.co/BEmk4Jdt92,31e72d383c17cbf0d64de296071601c1b4937d9a59e59f6a4aa7d022d3da4b6c,ahmed2016.ddns.net:6522
2019-09-17 23:02:03,Revenge,https://t.co/3czAvJATaS,3189814662ce1096547757ed0d60a331f7b6f1199bf879858dc27ef0777d920c,"omnibeesweb.duckdns.org:333,omnibeesweb.hopto.org:333,192.168.1.65:333,"
2019-09-17 22:02:02,njRat,https://t.co/wcgFlyNqo8,ac2bfe657027dc0ee571ef90817264d735a5db42ff27c153412a80ffa7c75ba3,ahmed2016.ddns.net:6522
2019-09-17 20:02:03,njRat,https://t.co/qM1KoNKhye,5015e6aaaa71f34dae98c175f635fa8d98ca65cf90915e7074e106a9adc2bd5a,127.0.0.1:5552
2019-09-17 14:07:38,GruntStager,https://t.co/UJBrRx2MS2,1e40303c64ce9aaf481c32f10cff70bade16059f77c4172c3bce1872fac0d899,5.200.18.88:8080
2019-09-17 14:03:42,GruntStager,https://t.co/woOIn20pgI,e101a9dfb80dcee576de2e0a0383d3ccdda14ac45cc792315040455b1dd2b24a,5.200.18.88:80
2019-09-17 14:02:20,GruntStager,https://t.co/o3F3xk9qN8,e101a9dfb80dcee576de2e0a0383d3ccdda14ac45cc792315040455b1dd2b24a,5.200.18.88:80
2019-09-17 14:02:03,GruntStager,https://t.co/lqZ9dEjoKd,6ac830e2f9f8aec53e70500cbcd64b3d7804dfab0b6176a2342ac1c5997c2e3d,78.141.211.143:80
2019-09-17 12:35:04,PowerShell_Meterpreter_Reverse_TCP_x86,https://t.co/VLe094z5Jx,d35bb52ef5e42468b8ffc2a6ea009a7d2821dd21c6f8a380b89f52f14ed17b87,172.20.10.6:9998
2019-09-17 09:35:02,PowerShell_Meterpreter_Reverse_TCP_x86,https://t.co/w6PQO9lcC8,b38f3901e32566d3a04a167a3c17d82435dd75dea3e1e1611735f59c9040c84d,172.20.10.6:9998
2019-09-17 06:47:03,njRat,https://t.co/07IjZJ7Ugp,074dba263adc537e01de045a00ee5d1147ce3e1a268f39b5005293d38a59f86a,35.224.52.182:4040
2019-09-17 06:17:03,njRat,https://t.co/7QGo3cZtAi,fc9a35313bc5a773794a01e0be3f9cb7d030da9d12f5c87a31cee6f875c09a17,127.0.0.1:4444
2019-09-17 06:02:04,njRat,https://t.co/8Nx4v1X4wm,f9895db6ce1cc0f2b8a75196832bd954048c65aade6bde4b84ce27c6f7769a6b,34.69.146.59:4040
2019-09-17 02:47:02,Revenge,https://t.co/jgrV4K3dUW,0eeeeb0d67b171257b7a93766df60beeb392159e2a03b89049f38d9e09d34613,"omnibeesweb.duckdns.org:333,omnibeesweb.hopto.org:333,192.168.1.65:333,"
2019-09-17 01:36:54,GruntStager,https://t.co/fjEhLJZ2J2,a6f3d5822a4c0ba3587fbc087da2147d982362f6bb7bf5046704f135df6fceb3,web-don.site:80
2019-09-16 23:17:02,njRat,https://t.co/8EoDyBPnDL,a76d60c0372287af684fa96c03ef3ffac6ebea29ff98198d82c64a09c9339a20,falcon-56657.portmap.host:56657
2019-09-16 12:57:58,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/5B61iIViQP,2239a44324800cea4af50bc252bd7c4fccc1b262da9d7167ba30e9c96b0b43e6,192.225.226.14
2019-09-16 12:42:56,njRat,https://t.co/nEB5ziRytd,c52d76e32484eef20b113efeeaf557ff1aa013cc8e1c9b9fbb07f2e52c1ddf58,samirtissa22020.ddns.net:5552
2019-09-16 12:42:39,njRat,https://t.co/MSqSjzHhIM,c52d76e32484eef20b113efeeaf557ff1aa013cc8e1c9b9fbb07f2e52c1ddf58,samirtissa22020.ddns.net:5552
2019-09-16 03:53:24,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/kgu675WqRK,2739dbab5cece912c215302609f7bbe79f51a54af66397573a33dd8fed0a799a,onezero0.net
2019-09-16 03:38:52,njRat,https://t.co/3EpPP789UP,e295c1a0890eaaa31583cba23ebce9f12dd090a1801c13852b70d9efa2281309,groups.us.to:968
2019-09-16 03:38:36,njRat,https://t.co/MrbQqyacG4,d5791f1cc360c665cd40d0ec65f0b89edd296850dfb65cb9a38cd0d5ee908dd2,pirados.ddns.net:1117
2019-09-16 03:38:20,njRat,https://t.co/hbXyBnoO5e,eb82077a6f85db2d5979b65f34656594ae6e652905234a9e4a0ae5f91d34b137,blackshadow22.ddns.net:1604
2019-09-16 03:38:02,njRat,https://t.co/EowPjsaflw,acb17890a7ce575382ff73ba5ad6228fced4e95817046cbbc4ce701f0e3b8cc0,groups.us.to:968
2019-09-16 03:37:45,njRat,https://t.co/ngm1FyGSXQ,aac213a79323209bf9bbdfe9ebfba71d889b10caf571b504405df3c8580a4397,213.213.206.18:3333
2019-09-16 03:37:26,njRat,https://t.co/8glDTl5Ro4,65890121118cd4f73132f0c181e80c92405f4f0ba51dda68341f03cf96c1a874,max404.ddns.net:1177
2019-09-16 03:37:10,njRat,https://t.co/12uY9vTfbZ,61c50c14db8fc7d2b2546eb0205d9a7614d098d5d9581b064c85faa8e37eeb12,127.0.0.1:1177
2019-09-16 03:36:53,njRat,https://t.co/rdxyKkUDJm,99210299d36027f81d990b78e88d03907db5c78dc759860e5ee103a25127cf76,newlook23.sytes.net:8811
2019-09-16 03:36:37,njRat,https://t.co/CcnMgbHA9N,6c17e7571739482147e113d287ccf3f31efa31bccc0b9fee6797dadebd03f6d3,groups.us.to:968
2019-09-16 03:36:20,njRat,https://t.co/D04zb9auAf,4b94d9f94f00f05ec8bdc646ebe56d21d8215f33eb53e07e53e0744218cdf4c3,windowsnet.ddns.net:5558
2019-09-16 03:32:03,njRat,https://t.co/zhajM2IIL4,5b92c16308c25f9f31f382331053604517934adf4d3edd7d4c2dd8eaf63b758f,newlook23.sytes.net:8811
2019-09-16 03:02:03,njRat,https://t.co/dtAojtsBqY,941938490be26923ae9075a8e0b66363ff569d233caf71121e2454cf6a928eb6,unaccpetable.publicvm.com:789
2019-09-15 22:32:19,njRat,https://t.co/lXpsXcpx74,69bcd086d9065f28f30f018c6b1348905375a51e467f731f20d6577e63cf7559,sabri444.linkpc.net:5552
2019-09-15 22:32:02,njRat,https://t.co/BRn7rmGyWN,69bcd086d9065f28f30f018c6b1348905375a51e467f731f20d6577e63cf7559,sabri444.linkpc.net:5552
2019-09-15 21:53:06,njRat,https://t.co/DOL2lyRY5m,4603861042969fc7b6a055668e63cabc60d8b7a0618a60dea588ee2e515bc00b,iwarlock.duckdns.org:6522
2019-09-15 21:52:50,njRat,https://t.co/z84kRnQuYD,b112cb363aadde03faf2d7021e33f5b6a04e2601abb72857dd4c62649e5941e3,127.0.0.1:4444
2019-09-15 21:52:33,njRat,https://t.co/9ujoRpR1JI,c7f0bae21d260fde3e78760a7367a54c09398cf0f8fafe789735543ccf77b536,127.0.0.1:4321
2019-09-15 21:52:17,njRat,https://t.co/u3RSMBmpnW,82336d02ea8053fafdefd09424b798b15cdf9d68e6231057a5a69086c9da60e8,139.196.38.5:8091
2019-09-15 21:52:00,njRat,https://t.co/QKCv06EZre,cac4aa30b3d2b37c2bf6233c9cc7fad4670c6dcc59dfc3415ebc6ec7ac5ce6f9,secure05.ddns.net:6522
2019-09-15 21:51:43,njRat,https://t.co/SgHAUM3Wiu,20d342a94333291ed9447ddb2539a8647973f5820733908c65b67386eac5870d,139.196.38.5:8091
2019-09-15 21:51:27,njRat,https://t.co/lW2FEKS0xp,20d342a94333291ed9447ddb2539a8647973f5820733908c65b67386eac5870d,139.196.38.5:8091
2019-09-15 21:45:07,njRat,https://t.co/h23ZDhb4Ke,249d4da4f4568bcc24b7406530152ff8ee5a53cb96467a24eaf99927fe0ea14b,dmak777.ddns.net:6522
2019-09-15 21:32:03,Njratgold,https://t.co/JKZbFB1nEG,5c47dc762a802f25db122011181036220c75e29e6774376e57439bf446e2996a,werty321.hopto.org:5027
2019-09-15 10:47:02,njRat,https://t.co/fdmBqh4GDm,033d3b4e384679e154b5d7329b9e564632785db46a54f434c2eb6a21aaf61ad2,127.0.0.1:5552
2019-09-14 21:59:44,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/cmZUMBhowZ,444ee89d4e4627f41fdf31db25d2c6c677b57b1878ea284ca1c193c2455cf15d,188.165.62.17
2019-09-14 21:53:01,PowerShell_Meterpreter_Reverse_TCP_x86,https://t.co/irNzWTZ4CU,dc0f97c7f622a6926e9b2ad572e4defa7f3d0018ca432e6c96d7e1dc85ade204,159.246.29.114:443
2019-09-14 21:47:35,njRat,https://t.co/omKryGIBi7,69bcd086d9065f28f30f018c6b1348905375a51e467f731f20d6577e63cf7559,sabri444.linkpc.net:5552
2019-09-14 21:47:18,njRat,https://t.co/RUODIDPUJC,a18840ab3ab69de4bb77add4d3250989f2c49dbc0f1bd290c6fb02993cbc62b6,unaccpetable.publicvm.com:789
2019-09-14 21:47:02,njRat,https://t.co/OkHUXuGVEH,e9a543cb9830de61a778b9a27eda15c88558e4cda00c32f0a156deb54ad264f3,unaccpetable.publicvm.com:789
2019-09-14 21:43:06,PowerShell_Meterpreter_Reverse_TCP_x86,https://t.co/4iC4pOqk1i,8fc3d4751b68b8e7cca687753df71f1a37ceb7f7375f6651c574418be54ad265,159.246.29.114:443
2019-09-14 21:32:02,njRat,https://t.co/yaA3afG1rn,69bcd086d9065f28f30f018c6b1348905375a51e467f731f20d6577e63cf7559,sabri444.linkpc.net:5552
2019-09-14 16:47:02,Revenge,https://t.co/RDOD9JwOiY,fb5df774603a32e13a8532300dae5b02c60c600146d1fa1951c4f5b4b2d31f80,192.168.1.6:333
2019-09-14 16:32:20,Revenge,https://t.co/OMDRTUnktY,fb5df774603a32e13a8532300dae5b02c60c600146d1fa1951c4f5b4b2d31f80,192.168.1.6:333
2019-09-14 16:32:04,Revenge,https://t.co/QwIXLdZlUn,fb5df774603a32e13a8532300dae5b02c60c600146d1fa1951c4f5b4b2d31f80,192.168.1.6:333
2019-09-14 15:47:19,njRat,https://t.co/So4gtLVVPZ,69bcd086d9065f28f30f018c6b1348905375a51e467f731f20d6577e63cf7559,sabri444.linkpc.net:5552
2019-09-14 15:47:02,njRat,https://t.co/10M5p6MUmq,69bcd086d9065f28f30f018c6b1348905375a51e467f731f20d6577e63cf7559,sabri444.linkpc.net:5552
2019-09-14 14:47:36,njRat,https://t.co/If5vrmO5yk,f8e2085864921a5d06039552cc0c4e12a23970dc2872552c401bdbd3ea35f40b,dinasuar.ddns.net:1177
2019-09-14 14:47:19,njRat,https://t.co/wAUgC47HUw,548d9148157b05b204325d1ea1eb4bb6c143e6a61f03452292f47bc70799dee1,127.0.0.1:1177
2019-09-14 14:47:02,njRat,https://t.co/rQHj524h7R,7b48df915ba203d2c5a4031f1d8fae0c7e97aca54de34b328e2218b863d75185,127.0.0.1:1177
2019-09-14 13:32:03,njRat,https://t.co/P5kDzo3LGG,69bcd086d9065f28f30f018c6b1348905375a51e467f731f20d6577e63cf7559,sabri444.linkpc.net:5552
2019-09-14 08:32:17,njRat,https://t.co/Tezxu9n0sP,88882eb49d1d141ab8672625db316fe5a4976b610dba2b32ea525ea7e84de3b3,127.0.0.1:70
2019-09-13 13:08:08,njRat,https://t.co/71xbq56mvb,a76d60c0372287af684fa96c03ef3ffac6ebea29ff98198d82c64a09c9339a20,falcon-56657.portmap.host:56657
2019-09-13 06:47:03,njRat,https://t.co/dKTpJffnZe,353fbe5f0e5fc867158a99c29526d5f1c4e807e328c8b976c2a7fb89d15391f4,192.168.1.65:5552
2019-09-13 05:32:02,Revenge,https://t.co/EX3RJdpcQ0,618de4f141948339f8f7420dd47e19a40221591ca36c6da323cb26cd1f7f5fd4,javascrypt.ddns.net:333
2019-09-13 05:17:02,Revenge,https://t.co/L7I4SwzZkD,6419f58faf8fa99adee404852999d785b2bb251a34b334e9393b6a727054effb,127.0.0.1:333
2019-09-13 04:47:02,Revenge,https://t.co/78AXjg3GAi,f559313ed3c14837308b1b4785a72460775432489d9e1935b300ad6c6c5b8482,192.168.1.65:333
2019-09-12 20:02:02,Njratgold,https://t.co/3dP9OzLmjt,ff75f5aadb19ffcbd72f057a90c02f8844ed3a6b7b908a217469b12009901c49,141.255.144.141:5558
2019-09-12 16:38:15,njRat,https://t.co/bNJDd68OPD,a90d8ae4dc90dd547179eb3d36e4801d359eaf57ac4ec17589309728555d6a89,hapito60.hopto.org:8811
2019-09-12 15:58:12,njRat,https://t.co/fRadlYAJcD,9a81bdb718cbf2ba4a6fedbee2e466732a5d5a409941318166dce9b50447ba31,"59.12.72.13:4444,"
2019-09-12 15:47:03,njRat,https://t.co/5zZHQT61aa,a90d8ae4dc90dd547179eb3d36e4801d359eaf57ac4ec17589309728555d6a89,hapito60.hopto.org:8811
2019-09-12 15:32:36,njRat,https://t.co/f68LfNq5Z8,2949d9fb64c1c44927750efd8af5a012a1a6095f0680ad5e40c1b8182d8fd006,"59.12.72.13:6555,"
2019-09-12 15:32:19,njRat,https://t.co/hNIquGiO8v,469533b91d70337a35ff5d5f2662ec2a7e43f8d9e0b603a0e7757e13ff85605c,"59.12.72.13:4444,"
2019-09-12 15:32:02,njRat,https://t.co/6Nbo8I14tN,b74ab9969a7ece7c05bb3cdb344eff624a27fe64f7cabdd21160436247df1ec5,"127.0.0.1:5553,59.12.72.13"
2019-09-12 15:17:03,njRat,https://t.co/6SP9WEmFlL,8a64a629cee19b194e129cf21d2415473a5072373124a93e31384172aad8b49d,"127.0.0.1:5553,59.12.72.13"
2019-09-12 15:15:03,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/jmDPOhxDon,0545a308aa3a60a6b2d96e98159152a7afd9ca8b4f1f59b3dbf76814ceb54e11,#NationalVideoGamesDay
2019-09-12 14:47:02,njRat,https://t.co/0zfIpuoIjw,1d31b6dd553064c26ea63d5d391307dd74e3e6c2a2ce6293b1a14e39e23eadec,59.12.72.13:4444
2019-09-12 14:32:03,njRat,https://t.co/OShRRJkrT2,6c06dfbd84fec821f9016f8125c2b29b50be94e2bf15b474de6abe36a85e41bb,"127.0.0.1,59.12.72.13:6522"
2019-09-12 13:10:50,GruntStager,https://t.co/bfyB67p0bK,d3105cb2728021244bb25a06c3b7dcdbc693c0515d09aabedebe6c20a0ac72e0,52.199.197.146:80
2019-09-12 02:48:11,PowerShell_Empire_Agent,https://t.co/cFhShm2o1b,e23f4c9398f1ad03870969bbd6f1dda51459f4efa7c2b70d408c1e44e615e0d7,https://amazon34.duckdns.org:443
2019-09-12 02:39:02,Njratgold,https://t.co/SOqpCLoDwh,a52a19f05e8e098f4c03b275b863d922c28e2bbc69d7cc0bf67078999cd23de6,hasanyuksel.duckdns.org:1002
2019-09-11 22:47:03,njRat,https://t.co/vxaLrz1fUl,479adfa930126ad7efa7b127a5fe0797d6b28ae264bff683300dfd5afd56ad4a,192.168.1.65:5552
2019-09-11 22:02:02,Revenge,https://t.co/qYFjmJupL8,5df6df57a962b8b82a433f729d351488cbaa3dd0bc1754da5102ffea93842b52,192.168.1.65:333
2019-09-11 21:47:02,Revenge,https://t.co/GyifayF4Q1,5df6df57a962b8b82a433f729d351488cbaa3dd0bc1754da5102ffea93842b52,192.168.1.65:333
2019-09-11 21:32:19,njRat,https://t.co/x0Z57M8MS6,f550457c23841e5636aef2469c876087d06a6bb76501a005b66a0a1ac1a6409e,falcon-56657.portmap.host:56657
2019-09-11 21:32:03,Revenge,https://t.co/Jh9PPead4m,5df6df57a962b8b82a433f729d351488cbaa3dd0bc1754da5102ffea93842b52,192.168.1.65:333
2019-09-11 16:05:02,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/rrANHbeELN,7f603fd533d11e6a31b5caf97132391d75f7d6f5f3001386462276d2ebb1671c,1��2/
2019-09-11 15:32:03,njRat,https://t.co/7i5JKVnHI1,2af96884bc5112b364f9583bcdee3148da984adffb7bf310309005e3a3ca1006,hermano.linkpc.net:5552
2019-09-11 15:15:03,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/O30DA2ecJJ,4c9f2b607af64874ce32b9c43ccb16f4f35542b9da0bb7082bbf3a769b75698a,2130706433/
2019-09-11 14:04:07,njRat,https://t.co/BNoQwxzU3m,b878638e1266c8cd2d7aa1f5a794031dccd8531547a94bab2970e1b8072ff9f7,xnxxxnxx2020.ddns.net:1177
2019-09-11 13:02:03,njRat,https://t.co/dt8pH0MS4I,a26b731f3ac72fd2fed74f84f2bd72a4f70e2d8d8e458febf3011ee8023a6c6b,127.0.0.1:5552
2019-09-11 12:50:02,PowerShell_Empire_Agent,https://t.co/Cl1qz2i0LV,8a2fd4beaf426194d4131e226238b15e5d0d298428b117ef71e434e8c583b85c,185.244.42.134
2019-09-11 06:32:02,njRat,https://t.co/3RvaXDQU0X,987f55e8de22f1c7c3d59d3a6253ad4055dd62d0a8fe600e8f526fa6b6dd6018,10.8.29.250:43606
2019-09-11 03:47:02,njRat,https://t.co/OeU1FDjFwz,676dc906efb82309b67c512fcac3c06a0e95044109deb482eead9fa3260faa23,becharaka.myq-see.com:2463
2019-09-11 00:02:02,njRat,https://t.co/gba0oeOTgN,fb54a7c129bd5c125406e107ec3bb66703c6d2033cf4d6f5cc029d04f7bd6a10,chatabata.ddns.net:5552
2019-09-10 22:47:19,njRat,https://t.co/MXIyiN8bId,9ca585a95b9e2a06aa44d5cbc04e7ba10853d26e76d450a4cfa44d4f2d96079f,c18hay.ddns.net:5552
2019-09-10 22:47:03,njRat,https://t.co/uqBqF7toSX,9ca585a95b9e2a06aa44d5cbc04e7ba10853d26e76d450a4cfa44d4f2d96079f,c18hay.ddns.net:5552
2019-09-10 21:47:03,njRat,https://t.co/b9wWiPTvgj,cd129cd22a259cabcdbb5e3e46a795fe5ea2521c1c2dcfbfa3770268a4175829,7hacking.ddns.net:5553
2019-09-10 21:05:02,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/fhD2NnJVUh,f9c838f39a2f5442c03b446e80edceea3c843ecc25c3b8c8a04d728362a13219,verify
2019-09-10 20:32:19,njRat,https://t.co/BVAaOVqvjW,7100eb1737b4e94f50db77d19bb0b2a05a633abf8ca45f512dc1dc5d02bfca30,simou444.ddns.net:5552
2019-09-10 20:32:03,NanoCore,https://t.co/qZibUBLJOg,d59c38c0de69de838745cf301a8acd65040968041cf2f05ce1aa3a48cf6ec355,"myratzhacke.ddns.net:9033,127.0.0.1:9033,"
2019-09-10 18:15:03,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/Z0p6TlDYWu,6af9ce3c201a860c44690525c235d8ba4588d2847d94585ae7d83a66c88e122d,165.22.172.69
2019-09-10 17:25:02,PowerShell_Meterpreter_Reverse_TCP_x86,https://t.co/SXfvV2QORT,7d3e0920558e702fa44cf1a4bcb3809bb6f213f757a409b857a71d02c542969c,192.168.147.128:4444
2019-09-10 16:45:03,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/KAppSxsjPh,bb8d56a7f3b24574978a5d3640289ef5c83a0e57335672bf73a7a2cd54f88712,S.C.U.M
2019-09-10 16:26:51,njRat,https://t.co/mv3gm0pRHd,b6a9e8fbeeefe53a6f35570a69d172a75c5f8ccfef6c3ef5a9e7556a8d60bb36,10.8.29.250:43606
2019-09-10 15:55:02,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/FqQ6yLLHLI,aac4bb8a6e153c0499f0a85cb4e981a07b8d8d045bc59574931d59d903a830ad,8.8.8.8
2019-09-10 15:47:02,njRat,https://t.co/hR4bByxHKF,d6bbb256496f82452486bb398075255ab75e5fa86cbab7100c9a7ff2944f3d10,mrsmox6110.ddns.net:5552
2019-09-10 12:56:26,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/8jzpoJ5VZO,183e2e764530fe838bdd05e34a199d5a48071439f5be8f238f56cc73396ecef0,6.6.6.98:3904117499082193208
2019-09-10 10:02:02,njRat,https://t.co/Mdi0rikWVd,3fa9c62806abcf998afc98b5b29101717df84cb0f6515f265af3328352ba30ab,nice3arab.ddns.net:2463
2019-09-10 07:17:05,Payload,https://t.co/C18skua6Vl,5291c62ea5b5e6e0078d7036ee19f39e27d0562c4bc9dfbcbdf60081601ddacb,172.16.194.131:1357
2019-09-10 03:17:02,njRat,https://t.co/7Fr2bMEbTd,81aaea2ef8c1580433a6f219d37a6b20833e26d27da398fe8169ee9b494dde4f,windowsdwm.ddns.net:789
2019-09-10 02:45:00,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/5KiZF4La4B,e57bea2599b4e9f5be4cba2c95f1527db3d52a2b82d7ae44510798ef170393e9,185.86.149.186
2019-09-10 00:32:02,njRat,https://t.co/LsI8Brixwd,7ce17be2646173b9c1e0dcdef92ce883e55584380bed8f073e58a5bd5d5259cc,stevens222.ddns.net:1057
2019-09-09 22:00:02,PowerShell_Empire_Agent,https://t.co/CLsNDgCyP7,1acaaf08ad3788f4599b6dd2ce5ff12d414cbb8c00397f876e2d8dee81cbb45a,192.168.0.15:80
2019-09-09 21:55:02,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/ia8lAqSFdy,11cec68d79073123b7ba39fc1faf09e49b589193af7c58afc6662c7c929059d1,192.168.1.4:59507465716345299339914804
2019-09-09 20:54:31,njRat,https://t.co/TNvcHkEjkv,3286ca38f9738a46412e28999988def02472a26b3f1e8f45fd7622d7b8b30922,simou444.ddns.net:5552
2019-09-09 20:54:15,njRat,https://t.co/C7tdprg2iR,4358cac2f0ba17da80481f7c1110c7f44623043e0e97820afc6e9c12a7fa3830,midou8687.ddns.net:1177
2019-09-09 20:47:06,njRat,https://t.co/7nPtgnRCu5,3286ca38f9738a46412e28999988def02472a26b3f1e8f45fd7622d7b8b30922,simou444.ddns.net:5552
2019-09-09 20:39:21,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/e7jIwZeU4t,db3caf2cc03e43f6e6f0a184e1ea39c589ed13dbae126a16b3dbc4e87f49f868,37.48.83.137
2019-09-09 20:38:50,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/J1eJVBpVxD,0140dac5f79ab728bd73d2c5a0da44c60af233b303b467ead807fc4bedee36a7,185.147.15.27
2019-09-09 19:32:03,NanoCore,https://t.co/6d2BLj7lPy,d192b3dc5b80426c272a4e88aae0e08efc99a5d78e97dfe3b834857d1c2afb32,"rat24695.ddns.net:8080,rat24695.ddns.net:8080,"
2019-09-09 18:32:02,njRat,https://t.co/L37468o4Al,60b473823126295a815bbd23ec3c6f855e345a67d63adf7aa6ca824757cd6290,vogelmi.linkpc.net:1177
2019-09-09 15:17:04,NanoCore,https://t.co/Z6mUUhMQ5t,1f036120f8c3e3de461300d3d7ab1155eacc11f814cd5f9b62a440b4accdc741,"nanocoreteststhep.ddns.net:1085,127.0.0.1:1085,"
2019-09-09 11:02:36,njRat,https://t.co/OiTsYLrnyQ,f68b537d8449920ec3e14b7c993180c23823f669e5b568f8dd8a81193e4803c1,"u3r1cglkqmfha2ek.duckdns.org:8080,"
2019-09-09 11:02:20,njRat,https://t.co/70qaBA2PCP,f68b537d8449920ec3e14b7c993180c23823f669e5b568f8dd8a81193e4803c1,"u3r1cglkqmfha2ek.duckdns.org:8080,"
2019-09-09 11:02:03,njRat,https://t.co/ZWXjU0ZF0k,f68b537d8449920ec3e14b7c993180c23823f669e5b568f8dd8a81193e4803c1,"u3r1cglkqmfha2ek.duckdns.org:8080,"
2019-09-09 10:15:02,PowerShell_Meterpreter_Reverse_TCP_x86,https://t.co/EnSKwmALhA,b0b22deb148921492a5414086843a444cffcb37f58847df850fcaea75579e9a2,172.16.194.131:5555
2019-09-09 07:32:02,njRat,https://t.co/P0SGfUQR2g,87e2bf763a9b725214b0519aed3b89faff825a3185841ce3a264241adf8c7558,127.0.0.1:5152
2019-09-09 04:32:03,njRat,https://t.co/CpBArFozB8,2828c6821c5cdd63d8b5913e0abd551d47ea2dee162e9ba1b6e9e7de21793886,referrals.webredirect.org:1177
2019-09-09 04:03:10,njRat,https://t.co/nRehncDvGx,9e18694a6fec749ddbc36eab8e865e39e38987d5ff5ca8bad76d440f5656dbb2,nnjjrraatt.ddns.net:55553
2019-09-09 04:02:54,njRat,https://t.co/4S4xoMTKeh,3d72fcb1587ad5e639a9e0ceac1c58258877a012a87a3ae687773f521e870be7,127.0.0.1:55553
2019-09-09 04:02:37,njRat,https://t.co/KUOQyxaRY8,588cbd2c2032e2f270723cb80bcbd27b897778f097887e0ff2616f2cb3bb45bf,wagdeasd.ddns.net:1177
2019-09-09 04:02:21,njRat,https://t.co/Eb7LM7N39T,34a0f1906dbaec21ff91bf65081abd024b609ba7a16ab8925479ee3a1b3727ae,127.0.0.1:2222
2019-09-09 04:02:04,Revenge,https://t.co/1lVR9Q1XkY,109e855853dc9d4834f80dabbc2171d68a982a6dea6430f7dd3400ea2c443b96,duckupdater.duckdns.org:3261
2019-09-08 21:02:03,njRat,https://t.co/SCATANiIw0,d08cde3a2ae43494b23ba5af02f4b3b4a3d96337bc451eb028ad8cfd137c7fab,youssefmostafa468.ddns.net:5552
2019-09-08 19:11:54,njRat,https://t.co/WEyu1JE8uK,903007dba2538330815a2973391fa536228ad517fea4cc18afbf05e0c2cb6fae,forloan.ddnsking.com:1177
2019-09-08 19:09:38,njRat,https://t.co/LSFQwwVAyj,09daec8c9442d2d15f0c450736a905354b5733eb46eacf76a32a66c3167a5c64,seniormezo12.sytes.net:8811
2019-09-08 15:35:03,PowerShell_Meterpreter_Reverse_TCP_x86,https://t.co/NKyw6dbx9L,e029e6091d5a26ea4da7661f19039d6f0ee3b43af1a4437eaef0ee5eabd33849,192.168.1.8:4444
2019-09-08 15:17:02,Revenge,https://t.co/xPxlyADG3n,e27987597a5636243ce024151770a53aad7122748b47fb804e516086d1178645,naderklay.zapto.org:213
2019-09-08 14:47:03,njRat,https://t.co/x2SIDYCHqz,7dab2c86b4aeb0d9ead1a466abefc636d431e6b9439ca6df1ef92c02c89b354f,127.0.0.1:5552
2019-09-08 14:32:20,njRat,https://t.co/d0t4VKJSsC,0728e22028514330cfacd50d56d33ba1941aa354169f07672e95084b9446a492,wiindows.myvnc.com:6340
2019-09-08 14:32:03,Revenge,https://t.co/J63LzjTzll,d7044e28830ed1b866a1e69a4fdc9a5ca8f0773f5f71ffcae1afa7699b3166ae,saadme18.ddns.net:81
2019-09-08 13:32:02,njRat,https://t.co/7Fds5VZIck,25665db92ed42cd3d4f2de2d7cff1101e4235f60b0904e6df1d7cae3c26b1078,dzsfhnjzdflgkjfnl.p-e.kr:5757
2019-09-08 11:32:20,njRat,https://t.co/vAhUppTvQO,28728e867cdcd0ec2595b666e8a4824e150514819d3326d06f201d849a4e2a89,chucky.linkpc.net:5552
2019-09-08 11:32:03,njRat,https://t.co/eTcNW1AsXe,b03625f0f752e192ff3735207161a2bf7001d51f9d888ffdc83d3f3bccc2fe0f,127.0.0.1:5552
2019-09-08 08:47:51,Revenge,https://t.co/8ujD738uHD,8153ed29af9e4e8c876fd0f12f232ead7ab34d290e6ea2b60512b268e3c8d46e,127.0.0.1:1443
2019-09-08 08:47:35,Revenge,https://t.co/bs0HCXd4LF,8153ed29af9e4e8c876fd0f12f232ead7ab34d290e6ea2b60512b268e3c8d46e,127.0.0.1:1443
2019-09-08 08:47:19,Revenge,https://t.co/2X51zXqKYO,8153ed29af9e4e8c876fd0f12f232ead7ab34d290e6ea2b60512b268e3c8d46e,127.0.0.1:1443
